KDE4213XF360,DUAL18p5x6p3,TURNIGY_20x6s,13.40782122905028,7543.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,TURNIGY_20x6s,11.11111111111111,8480.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,TURNIGY_20x6s,6.504065040650407,13219.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,TURNIGY_20x6s,10.126582278481012,8748.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,TURNIGY_20x6s,5.741626794258373,16307.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,TURNIGY_20x6s,9.056603773584905,9312.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,DBL_TURNIGY_20x6s,26.81564245810056,4913.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,DBL_TURNIGY_20x6s,22.22222222222222,5850.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,DBL_TURNIGY_20x6s,13.008130081300814,10589.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,DBL_TURNIGY_20x6s,20.253164556962023,6118.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,DBL_TURNIGY_20x6s,11.483253588516746,13677.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,DBL_TURNIGY_20x6s,18.11320754716981,6682.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,TURNIGY_16x6s,10.726256983240226,8158.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,TURNIGY_16x6s,8.88888888888889,9095.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,TURNIGY_16x6s,5.203252032520326,13834.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,TURNIGY_16x6s,8.10126582278481,9363.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,TURNIGY_16x6s,4.593301435406699,16922.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,TURNIGY_16x6s,7.245283018867925,9927.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,DBL_TURNIGY_16x6s,21.452513966480453,6143.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,DBL_TURNIGY_16x6s,17.77777777777778,7080.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,DBL_TURNIGY_16x6s,10.406504065040652,11819.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,DBL_TURNIGY_16x6s,16.20253164556962,7348.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,DBL_TURNIGY_16x6s,9.186602870813399,14907.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,DBL_TURNIGY_16x6s,14.49056603773585,7912.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,TURNIGY_20x6s,13.40782122905028,7543.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,TURNIGY_20x6s,11.11111111111111,8480.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,TURNIGY_20x6s,6.504065040650407,13219.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,TURNIGY_20x6s,10.126582278481012,8748.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,TURNIGY_20x6s,5.741626794258373,16307.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,TURNIGY_20x6s,9.056603773584905,9312.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,DBL_TURNIGY_20x6s,26.81564245810056,4913.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,DBL_TURNIGY_20x6s,22.22222222222222,5850.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,DBL_TURNIGY_20x6s,13.008130081300814,10589.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,DBL_TURNIGY_20x6s,20.253164556962023,6118.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,DBL_TURNIGY_20x6s,11.483253588516746,13677.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,DBL_TURNIGY_20x6s,18.11320754716981,6682.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,TURNIGY_20x4s,13.40782122905028,8398.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,TURNIGY_20x4s,11.11111111111111,9335.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,TURNIGY_20x4s,6.504065040650407,14074.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,TURNIGY_20x4s,10.126582278481012,9603.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,TURNIGY_20x4s,5.741626794258373,17162.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,TURNIGY_20x4s,9.056603773584905,10167.4,1.5743975903614458
KDE4213XF360,DUAL18p5x6p3,DBL_TURNIGY_20x4s,26.81564245810056,6623.6,1.4354322305229457
KDE4213XF360,TRIPLE18p5x6p3,DBL_TURNIGY_20x4s,22.22222222222222,7560.4,1.4099216710182767
KDE4215XF465,DUAL18p5x6p3,DBL_TURNIGY_20x4s,13.008130081300814,12299.6,1.3195294117647058
KDE4215XF465,DUAL15p5x5p3,DBL_TURNIGY_20x4s,20.253164556962023,7828.4,1.5016005121638925
KDE5215XF435,DUAL18p5x6p3,DBL_TURNIGY_20x4s,11.483253588516746,15387.6,1.433720701201497
KDE5215XF435,DUAL15p5x5p3,DBL_TURNIGY_20x4s,18.11320754716981,8392.4,1.5743975903614458
