Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.30939560003757,0.0,0.0,3.57580521112e-05,,12.538119505646,1.7681283073362,22.169004018696853,,,,,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
9.6587568000793,0.2857142857142857,6246.999999999957,0.0407248526019262,,12.548053254372,0.83590791421094,10.489017023269897,,,,3.8826186011118216,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
14.310912400064,0.42857142857142855,8886.000000000033,0.0834046529682338,,12.518827187567,1.6904035805615,21.16187030229391,,,,3.941270397030687,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
18.490412200055,0.5,10081.000000000096,0.1075718089258819,,12.496710703874,2.2072119796907,27.582889572319694,,,,3.899947053909597,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
22.659969200068,0.5714285714285714,11245.000000000247,0.1352158277616107,,12.470185434643,2.8503364818453,35.54422447973883,,,,3.8041574894590098,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
26.80595660007,0.6428571428571429,12324.000000000126,0.1615316670787679,,12.44273334301,3.5182822754483,43.77704817884165,,,,3.6898711493489778,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
30.985047600055,0.7142857142857143,13330.000000000338,0.1878795186716259,,12.406861559497,4.2862776497983,53.17925340661368,,,,3.5329476560169257,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
35.136462200055,0.7857142857142857,14358.00000000024,0.2137469677067296,,12.371039248855,5.0936907931994,63.01424872420114,,,,3.392041832352091,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
39.296128400068,0.8571428571428571,15296.999999999662,0.2517684667719252,,12.327496200343,6.1552320640121,75.87859988133857,,,,3.3180431263313888,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
43.440445600061,0.9285714285714286,16354.999999999662,0.2946390737657202,,12.273742565949,7.5013239198518,92.06931869605644,,,,3.200187401607658,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
47.587091600056,1.0,17504.999999999578,0.3382709659701121,,12.207060913325,9.068188386673,110.69592800962369,,,,3.055857356746705,"https://database.tytorobotics.com/tests/wn9j/lumenier-v2-2407-2550kv-with-gemfan-513dx3
",undefined
