Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
1.11973995,0.0,0.0,-0.0004363457729185,0.0001171729442571,12.572885818481,-0.0046177454967983,0.0580583868700498,0.0,0.0,,,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
16.9312771,1.0,29882.00000000026,0.3252923196789322,0.034646184803464,11.59260717392,13.700753574371,158.8274541743633,108.41607913484076,68.26028893960603,3.000406602736067,2.048086216390657,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
20.95400865,0.9594594594594594,29045.999999999643,0.3055290154297033,0.032701348174443,11.572738933563,12.567627401352,145.4418709301395,99.46736396435436,68.38977202935722,3.071650873739796,2.100695030088405,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
24.58391725,0.9178794178794178,28093.9999999998,0.2835599704581075,0.031083527784402,11.601058979034,11.270622205734,130.7511529391304,91.44763928473218,69.94021637981616,3.100790492526688,2.168699579957933,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
28.2154322,0.8773388773388774,27097.99999999961,0.2680636957651185,0.030791036840031,11.630926771164,10.29688536644,119.76231966813384,87.37559974384872,72.95750448552599,3.067946847300357,2.238297458732711,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
31.80334365,0.8367983367983368,26271.99999999999,0.2484176332035506,0.029033634275111,11.675892686844,9.2288561820984,107.75513440449777,79.87725931906232,74.1284949069937,3.1099919466599304,2.30539022178772,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
35.439979,0.7962577962577962,25375.00000000032,0.2314950432164398,0.027062045094675,11.721644353867,8.3088622951508,97.39352880901276,71.91099240954662,73.83549327036192,3.219188547670599,2.376903743475588,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
39.0605275,0.7546777546777547,24452.99999999961,0.2127213216055941,0.025311398218617,11.770073261261,7.3913134145737,86.99630038647365,64.8152055072583,74.50340441986874,3.281966321649211,2.4451766415422016,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
42.66620865,0.7141372141372141,23500.99999999977,0.1939850796179123,0.022719560976048,11.821491441727,6.4756089067459,76.55135527106779,55.91327044005252,73.04020972857246,3.469392473221428,2.5340515387482374,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
46.29493205,0.6735966735966736,22600.99999999971,0.1775898042300377,0.021080321395153,11.863971891403,5.7430639410019,68.13554916657668,49.89229725827142,73.22506073341472,3.5594633638681765,2.6064192099761185,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
49.934577,0.6330561330561331,21688.000000000186,0.1625123561611763,0.019654875822726,11.904363327026,5.0760676383972,60.4273534400391,44.6394080470748,73.87284980364005,3.640558046598597,2.689383977778114,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
53.60000175,0.5914760914760915,20569.00000000017,0.1460254353207262,0.018206257062576,11.948650197983,4.3767223262787,52.2959240904066,39.21592529529576,74.9884928460222,3.723625905066764,2.79229094543362,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
57.2856605,0.5509355509355509,19569.999999999603,0.1316587580049252,0.016829241165198,11.989027385712,3.7675618290901,45.1694019463244,34.48926804750617,76.35537899857603,3.8173833617917294,2.914777533724658,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
60.99018975,0.5103950103950103,18377.99999999993,0.1161746363456226,0.015252842899383,12.026822433472,3.1789382910728,38.23252635369749,29.35470108134458,76.77939147880994,3.957616056920219,3.038633525571017,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
64.6766396,0.4698544698544699,17268.000000000146,0.100673999311456,0.013856015186538,12.061314792633,2.6432077431679,31.88056065267308,25.055842396193466,78.59285371160063,4.017985016011699,3.157849085788108,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
68.4020258,0.4282744282744283,15955.000000000273,0.0840199975656702,0.012215015718641,12.097047777176,2.1097403907776,25.52163030467459,20.408893371954683,79.9670441437926,4.116832600102077,3.292109342649673,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
72.12448025,0.3877338877338877,14436.999999999733,0.0689843194440028,0.010813076238216,12.129162540436,1.6331874489784,19.80919602765904,16.34763149863183,82.52546683775594,4.219835726648001,3.4824391332026736,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
75.8321595,0.3471933471933472,13068.99999999968,0.0565447328642727,0.0093960317057727,12.155827827454,1.2626966142654,15.3491226413193,12.859244370839106,83.77836747634338,4.3972049393896855,3.6839065128098127,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
79.5622082,0.30561330561330563,11587.999999999834,0.044224195100237,0.008170273880091,12.182556819916,0.93282207012177,11.36415787213013,9.914566258850764,87.24417920280398,4.460527464906295,3.891550574873136,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
83.2829964,0.26507276507276506,10098.99999999958,0.0337298481367378,0.0072099277810092,12.205254297256,0.67942015767097,8.292495799055954,7.62496588187095,91.95019288088156,4.423606434349249,4.067514648675221,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
87.03398365,0.22453222453222454,8563.000000000033,0.0233039191408788,0.0061790749433073,12.223491668701,0.45557841986418,5.568759019649771,5.540870813438469,99.49920249533342,4.205822500744662,4.184759846610227,HGLRC HF1407 3600kv - Flame,HQ Prop 3040
