Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
2.3408947999997,0.0,0.0,0.0003408075623609,2.17119162672e-05,50.522933831461,-0.0003856450181263,0.0194839177332301,0.0,0.0,,,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
17.320453700001,1.0,2324.000000000007,27.615595879752007,14.234781439427,41.500819294717,103.84063261579,4309.471329636996,3464.300408829407,80.38806024778029,7.971478399901055,6.408116858751252,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
25.038072950001,0.9085714285714286,2169.999999999984,23.91129883465608,12.381741640166,42.066444871834,83.572505432002,3515.59819255636,2813.6501069533583,80.03332442571939,8.498319949436574,6.801487975868206,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
32.874495950001,0.8171428571428572,2026.9999999999968,20.79948225829616,10.766902490431,43.183994402722,66.55734532821,2874.212028113456,2285.457483979645,79.51596686761306,9.100795969338366,7.23658590766816,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
40.744613050001,0.7257142857142858,1856.000000000014,17.271766569944887,8.9474746244696,44.292861996537,49.904286615784,2210.403680108549,1739.0299645952746,78.67476788266447,9.931839543641535,7.813851707438659,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
48.736052150001,0.6342857142857142,1661.9999999999568,13.709455263062312,7.1347748080065,45.228795919195,35.675247756673,1613.5485001532825,1241.7664091504992,76.95872848151356,11.04028516316611,8.496463082305834,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
56.396394450001,0.5428571428571428,1473.0000000000114,10.730788020905202,5.6023469901623,45.906868748053,25.272913053766,1160.200302440191,864.1743444253059,74.48492666376067,12.417387868696103,9.249082247553009,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
64.186481800001,0.4514285714285714,1265.000000000004,7.91133751272769,4.1435661876426,46.464453603601,16.547088375351,768.8514200911819,548.9002441624262,71.3922391009344,14.413069764251423,10.28981322787886,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
72.168007850001,0.36,1012.0000000000412,5.034707497517807,2.6525441066469,46.930546612138,9.2503155478245,434.1223649941625,281.1070545236774,64.7529538192434,17.910285126244453,11.59743865669189,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
80.096175850001,0.26857142857142857,760.9999999999992,2.828667142101635,1.5179815604109,47.25373943355,4.7377429190781,223.8760694012631,120.97058219189748,54.03461947291763,23.38309935232417,12.63496875600263,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
88.065067250001,0.17714285714285713,504.00000000000455,1.2799660091786698,0.70182519757996,47.466012832878,2.1285302095871,101.0328422434298,37.04146126499997,36.66279245688428,34.55495451493146,12.668811257380089,Xoar TA130-25 KV80,"Xoar PJP-T-L 47""x10"""
