Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.0,0.0,0.0,4.48551737675e-05,5.5974334896e-06,16.810995559692,0.0023513455037028,0.0395284588220495,0.0,0.0,,,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
7.7494549999999,0.05,983.0000000000424,0.0062311903202612,0.0024388352889199,16.809053497314,0.11721478134394,1.9702695302862503,0.2510525322509285,12.742040030150312,24.820264764480203,3.1626080718793608,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
11.876441,0.1,1722.9999999999638,0.0357477119143418,0.0087283348942041,16.80662147522,0.28901522159576,4.857369429936767,1.574872126762445,32.42232548869454,22.69880284682568,7.359479741034886,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
15.9983626,0.15,2490.999999999977,0.0821530042511836,0.017496693815235,16.800048980713,0.59007913351059,9.9133583454746,4.564133483912029,46.04023505309413,17.999693598086516,8.287101241395769,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
20.1623498,0.2,3197.999999999982,0.1558794859726002,0.030194960629786,16.79117805481,1.0912199306488,18.32286815248142,10.112104407830609,55.1884362408685,15.415138104378189,8.507373664176582,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
24.3014688,0.25,3920.000000000036,0.2417492048258682,0.044965358753974,16.780274276733,1.7623902511597,29.573391797100125,18.458344521728687,62.41537882556527,13.097014444674995,8.174551180482903,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
28.428222,0.3,4620.000000000018,0.3551605178468488,0.062480472542669,16.76530632019,2.6596412372589,44.58970004445458,30.228381804061748,67.79229681725816,11.749240172662052,7.965079771623595,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
32.5682804,0.35,5330.000000000033,0.4665840344499804,0.08110176982939,16.74517829895,3.8184694004059,63.9409509388815,45.2674633487045,70.79573056705676,10.307271491132347,7.297108153677113,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
36.7092356,0.4,6013.999999999964,0.6121699372974257,0.10552287863072,16.717642745972,5.3892664718628,90.09583153944725,66.45668467851928,73.76221912045078,9.211562994133184,6.794653280150874,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
40.8901262,0.45,6676.000000000014,0.7720677426532608,0.13080621927404,16.684091186523,7.2726493263245,121.33754452800302,91.44781629237816,75.36646356913317,8.44271382254548,6.362974837314912,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
45.0527572,0.5,7405.999999999997,0.9646941787365104,0.1619065732364,16.637604980469,9.7785818862915,162.6921826932874,125.56737249189456,77.18095019268273,7.682681890940915,5.929566883709364,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
49.1780228,0.55,8088.000000000017,1.171645417068928,0.1964472040208,16.581790618896,12.838816184998,212.89056177413,166.3855522647125,78.15543858691217,7.041749725991166,5.503510382541081,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
53.33092,0.6,8726.999999999993,1.3830867668874691,0.22913619490091,16.516493530273,16.165374641418,266.99530567941963,209.405117433858,78.43026187332673,6.604837474061858,5.180191327214334,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
57.4798322,0.65,9331.999999999953,1.588020437676373,0.26440627717973,16.442917404175,20.054187545776,329.7493494230297,258.38964750391483,78.35941085434295,6.145836154880443,4.815841003037519,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
61.6022786,0.7,9913.999999999933,1.8021227630584349,0.29982862545393,16.359061584473,24.35643447876,398.4484116162164,311.27957605375093,78.12293059247378,5.789402523303518,4.522850914999332,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
65.729766,0.75,10443.999999999747,2.015017522450582,0.33760348669778,16.264916152954,29.202342834473,474.97365767252046,369.23461152315286,77.73791357872074,5.457282333685639,4.242377424307337,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
69.8553388,0.8,10895.999999999878,2.2247957691904983,0.37557746628876,16.153781814575,34.680234375,560.2169393720739,428.5438237294136,76.49604887166609,5.191524520944338,3.971311134726109,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
74.0130422,0.85,11311.000000000273,2.410462298997212,0.40621553963078,16.046854553223,39.689986419678,636.8994392959689,481.1562744562805,75.546663220202,5.0097284956350165,3.784682714843878,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
78.1704918,0.9,8643.000000000005,1.3954074282269686,0.23084308681991,16.289106674194,19.999982681274,325.7818513773047,208.93442585196965,64.13323055555725,6.678686016136072,4.283257100810308,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
82.3270222,0.95,8708.000000000027,1.3793531809005115,0.22693231407705,16.293443450928,18.934859695435,308.514065698826,206.93949269318333,67.07619382747995,6.66549029839169,4.470957192101082,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
86.48441,1.0,8632.999999999975,1.3704856676329835,0.22717690590143,16.282311859131,19.261127319336,313.61568177185666,205.37829264013084,65.48725225721832,6.672982085961657,4.3699526117127,T-Motor AS2820 KV1050,Graupner CAM Folding Prop 10X6 25X15
