Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.27545460000021,0.0,0.0,0.0007111563837724,,8.3691915594133,0.032007990617754,0.2678810049118869,,,,,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
9.4223436000002,0.23529411764705882,4870.999999999974,0.0245504590737927,,8.361167461922,0.45475508167431,3.802283392038922,,,,6.456767300721355,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
13.5021568,0.29411764705882354,5882.000000000012,0.0358138248301387,,8.3555997080639,0.69693644167826,5.823321928625963,,,,6.150067825391401,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
17.5962798,0.35294117647058826,6788.999999999999,0.0475719544726323,,8.3489902721368,0.99307626424031,8.291184069632303,,,,5.73765508920152,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
21.4262834,0.38235294117647056,7190.999999999967,0.0551938791692892,,8.3449585832823,1.1411604846799,9.52293698153212,,,,5.795888314322249,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
25.2561182,0.4117647058823529,7502.000000000023,0.0604930060106132,,8.3411475891225,1.282799857961,10.70002294255808,,,,5.653539841490377,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
29.1010712,0.4411764705882353,7803.999999999954,0.0680172035537681,,8.3357555582384,1.4499899729179,12.086761976140332,,,,5.627413172199165,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
32.9260416,0.47058823529411764,8177.00000000002,0.073194016543992,,8.3300367182423,1.6335748831968,13.607738759027718,,,,5.378852272236144,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
36.788431,0.5,8576.999999999982,0.0807181861387742,,8.3247837667801,1.8392259576269,15.311158395493004,,,,5.271853641232948,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
40.6558474,0.5294117647058824,8909.000000000011,0.0886551210059429,,8.317852904133,2.0566487382349,17.10690168010863,,,,5.182418339904783,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
44.5154308,0.5588235294117647,9269.000000000036,0.0968275744474382,,8.3108923908504,2.2966256846438,19.08700892713775,,,,5.072956942445267,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
48.343713,0.5882352941176471,9574.999999999596,0.1067976557177731,,8.3028579586869,2.5753481251764,21.38274967751025,,,,4.994570732411453,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
52.4534914,0.6470588235294118,10315.000000000093,0.1269499471285199,,8.2881627488827,3.1922017800754,26.45748788053797,,,,4.798261562160776,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
56.562928,0.7058823529411765,11119.999999999842,0.1449900476563148,,8.2704673460605,3.8824769202076,32.10989859041049,,,,4.515431503094677,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
60.6839842,0.7647058823529411,11897.000000000076,0.1683604657094012,,8.2496200794405,4.7694420531823,39.34608492966064,,,,4.278963612526656,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
64.7961866,0.8235294117647058,12613.000000000298,0.1957644175889116,,8.2225568450437,5.8022711343323,47.709504232403525,,,,4.103258265592112,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
68.9272942,0.8823529411764706,13428.000000000084,0.2249534892831191,,8.1922171607109,6.9765667926362,57.15355020148008,,,,3.935949534020261,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
73.0375536,0.9411764705882353,14217.999999999784,0.2552629693157704,,8.1570048665245,8.3875201767342,68.4170428996933,,,,3.730985124423066,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
77.1346404,1.0,14930.999999999618,0.2858214638391805,,8.1209436995718,9.7624525404081,79.28032745039587,,,,3.6052003445370913,"https://database.tytorobotics.com/tests/gkg4/flashhobby-k2004-3150kv-with-iflight-naz-5030x3
",undefined
