Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.0,0.0,0.0,-0.0005358201836314,,8.170995072155,0.049142724248707,0.4015449576684569,,,,,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
13.4009038,0.25,7.000000000000016,0.0229832741328751,,8.165025920197,0.3288711055687,2.685241101372279,,,,8.559110063200528,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
17.5254422,0.3,5286.999999999988,0.0432048526572468,,8.1585109560857,0.62870310494958,5.129281169856246,,,,8.423178848364389,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
21.4257006,0.325,5951.0000000000455,0.0556411809612069,,8.1533900877448,0.83994982443168,6.848438572724245,,,,8.1246521189243,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
25.3260064,0.35,6574.999999999972,0.0683829395843218,,8.1471773133553,1.0578101209565,8.618166619294422,,,,7.934743270247941,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
29.2194712,0.375,7128.999999999958,0.0802298271185236,,8.1406186017279,1.2969412811128,10.557904318375671,,,,7.599029570564149,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
33.1011098,0.4,7615.000000000008,0.0920390377878929,,8.1331519203543,1.5346244094286,12.4813334625668,,,,7.374134988375272,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
36.9760044,0.425,8104.999999999977,0.1048066955171643,,8.1255221783597,1.8104401403804,14.71077151325359,,,,7.124486667659772,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
40.8264922,0.45,8623.000000000036,0.1193538706118807,,8.1152671574444,2.1388122174527,17.357032544234727,,,,6.876398388244368,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
44.7266146,0.475,9163.99999999998,0.1351042519220631,,8.1050041692259,2.5339079945652,20.537334860385787,,,,6.578470519203737,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
48.6018278,0.5,9675.999999999733,0.1508622288328022,,8.0931265969996,2.9551162513589,23.91612993109847,,,,6.3079699461171606,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
52.7517818,0.55,10732.99999999992,0.186950578544712,,8.0672603261815,4.0135495248956,32.378348849354886,,,,5.7739379921603655,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
56.87989,0.6,11729.000000000102,0.2255467870194613,,8.035694040935,5.2498240059339,42.18597948044055,,,,5.346486908619383,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
61.0266016,0.65,12781.000000000273,0.2677786210234178,,7.9925161621369,6.8114812356938,54.44087386437492,,,,4.918705414070275,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
65.1767192,0.7,13829.00000000024,0.3156709031000393,,7.9465609026943,8.5586173186141,68.01157376522113,,,,4.64142918071193,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
69.3273978,0.75,14691.999999999607,0.3546079821257616,,7.9014487682037,10.211120631564,80.68264653625076,,,,4.395096062775235,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
73.4771254,0.8,15423.999999999693,0.3897969165427847,,7.8538400343784,11.895650171723,93.42653355363838,,,,4.1722292556107,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
77.6271096,0.85,15992.999999999822,0.4169706604948377,,7.8081177381509,13.347397058035,104.2180477269862,,,,4.000944841983136,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
81.7771672,0.9,15966.999999999927,0.4120619295058353,,7.7971080001848,13.20121828537,102.9313247050443,,,,4.003270439651124,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
85.9277422,0.95,15885.000000000044,0.4110988029489785,,7.7866903756151,13.167175579119,102.5287193559601,,,,4.009596584560099,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
90.0775898,1.0,15885.999999999856,0.412008793516991,,7.7743533461228,13.139799816468,102.15344667054175,,,,4.033234383620687,MultiStar Elite 2306 2150KV CCW,Gemfan 6030 Thick hub
