Time (s),Throttle,Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
1.3433559000001,0.0,0.0,-1.58701300377e-05,2.02952986968e-05,25.086205826954,-0.029230399603428,0.7332798208557094,0.0,0.0,,,T-Motor MN501S KV240,T-Motor P16x54
19.05706815,1.0,5605.999999999975,2.057425530006883,0.40474703397247,24.493854844994,11.111864613584,272.17239890235186,237.6103676465288,87.3014194697152,8.65882053205493,7.5592732338191,T-Motor MN501S KV240,T-Motor P16x54
24.10145595,0.9518072289156626,5456.999999999968,1.9551004823806293,0.38309731495803,24.505757632747,10.314839064372,252.77294613229105,218.92314570031672,86.60861419312701,8.9305334807173,7.7346112877024815,T-Motor MN501S KV240,T-Motor P16x54
29.0946813,0.9046184738955824,5280.999999999969,1.811868195828341,0.35683447824057,24.533883073956,9.3600844321506,229.6392170207387,197.33839688748785,85.93410108590739,9.181528908747415,7.890064333674815,T-Motor MN501S KV240,T-Motor P16x54
34.094369,0.856425702811245,5038.000000000039,1.655970984524991,0.32874640266632,24.577931482318,8.2463254863064,202.67762278333137,173.4394111442119,85.57403070077646,9.547835602071316,8.170467769376174,T-Motor MN501S KV240,T-Motor P16x54
39.09501595,0.8092369477911646,4815.999999999986,1.508179718695783,0.29797505373197,24.622885749269,7.2104551368877,177.5422130358156,150.27786035571776,84.64345339967245,10.035940857328024,8.494766922791133,T-Motor MN501S KV240,T-Motor P16x54
44.15118075,0.7610441767068273,4583.999999999996,1.3536910182711732,0.2687235595839,24.665928458392,6.2693925445928,154.64038798250218,128.99680998507057,83.41728294141811,10.49398832752409,8.753799935010159,T-Motor MN501S KV240,T-Motor P16x54
49.22919645,0.713855421686747,4353.00000000001,1.228030812106377,0.2436249549609,24.7066383739,5.4662356896093,135.05230844968284,111.05524050363849,82.23127896034072,11.057837581884694,9.093001268940998,T-Motor MN501S KV240,T-Motor P16x54
54.3232374,0.6656626506024096,4109.9999999999845,1.0915389798343982,0.21784245693075,24.749431531666,4.6486427634089,115.0512657881632,93.75899993970218,81.49323633895071,11.641964830431034,9.487413913760683,T-Motor MN501S KV240,T-Motor P16x54
59.4068542,0.6184738955823293,3872.999999999978,0.9523127725338624,0.19022275859723,24.787968218951,3.9299375500418,97.41516709289829,77.1504725452439,79.19759812316566,12.343576664101324,9.775816240459823,T-Motor MN501S KV240,T-Motor P16x54
64.47167115,0.570281124497992,3626.000000000035,0.842338196763951,0.16707880045593,24.820039001867,3.3436165776599,82.98869386480777,63.442131577759184,76.44671656251056,13.277268209872828,10.1500355956458,T-Motor MN501S KV240,T-Motor P16x54
69.45265015,0.5230923694779116,3389.000000000029,0.7393280590614533,0.14828040507319,24.846455547737,2.8330891245135,70.39222299500182,52.62401144345767,74.75827471337881,14.049253159954004,10.502979272496468,T-Motor MN501S KV240,T-Motor P16x54
74.4511579,0.4748995983935743,3167.9999999999795,0.6389809972118613,0.13075173061713,24.873051762478,2.375282502039,59.0805246237243,43.377172222657634,73.42042491822957,14.730812647996816,10.81542524006757,T-Motor MN501S KV240,T-Motor P16x54
79.51973205,0.42771084337349397,2971.000000000008,0.5541608018599012,0.11287608443208,24.893896167959,2.0171350061382,50.21434939955969,35.11827744008326,69.93673692880944,15.779840079154733,11.03590524394528,T-Motor MN501S KV240,T-Motor P16x54
84.51549275,0.3795180722891566,2766.0000000000105,0.4733190853556413,0.097776603698872,24.913305160546,1.682931398298,41.92738349006246,28.32146676032177,67.54885328590672,16.71237896544112,11.289020347950556,T-Motor MN501S KV240,T-Motor P16x54
89.6177023,0.33232931726907633,2560.000000000009,0.3948277956246119,0.083044069880198,24.933099368671,1.3780481671951,34.359011887490375,22.26266793470536,64.79426127737649,17.734972141821032,11.491244187041453,T-Motor MN501S KV240,T-Motor P16x54
94.7898756,0.28413654618473894,2353.000000000005,0.3299974656160972,0.069964047188724,24.948301553601,1.1140460336655,27.793556392480024,17.239531892307607,62.02708156114929,19.141904065466203,11.873164447043674,T-Motor MN501S KV240,T-Motor P16x54
99.99608485,0.23694779116465864,2125.0000000000286,0.2612352726846578,0.056400259371717,24.963289056512,0.86451398556313,21.581112515009657,12.550720368944608,58.15603973250028,20.814364833675697,12.104810282740004,T-Motor MN501S KV240,T-Motor P16x54
105.19313015,0.18875502008032127,1863.0000000000368,0.1966932584998139,0.043547716455689,24.977528595636,0.64548650829977,16.122657719154738,8.49585045667379,52.695099062856,23.15168557908225,12.19980365061834,T-Motor MN501S KV240,T-Motor P16x54
110.4960853,0.14156626506024098,1569.0000000000366,0.1378493635565458,0.030599612272275,24.990516861151,0.45488143640194,11.367722206227269,5.0276783452336105,44.2276671968588,27.418095210333245,12.126383901344068,T-Motor MN501S KV240,T-Motor P16x54
115.5722948,0.09337349397590361,1210.000000000016,0.0798999514543498,0.018222354590532,25.001905287135,0.28071397395678,7.018384189642695,2.308971017613215,32.898897455922324,34.604137879973266,11.384379836638375,T-Motor MN501S KV240,T-Motor P16x54
