Time (s),Throttle (µs),Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.29429140000021,1000,0.0,-0.0002605673296402,9.24806669235e-05,22.983882762235,-0.0002954609380237,0.0067908395603585,0.0,0.0,,,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
9.0437532000003,1150,791.0000000000013,0.0316203999085753,0.0080101419623816,22.983329263456,0.10101925340286,2.321758762906429,0.663506702876482,28.57776240481976,47.65648903242767,13.619158206166173,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
13.1454538,1200,1265.000000000004,0.0923876797694258,0.020921565119748,22.980378923961,0.25516465284316,5.863780410336778,2.771489987715941,47.26455961465249,33.335022020254534,15.75565135532074,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
17.2693838,1250,1791.9999999999973,0.1744999462925769,0.0381144887151,22.97424454133,0.53422759642666,12.273475441033035,7.152481145163292,58.27592338883012,24.397120768445333,14.21764740809956,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
21.4199958,1300,2319.9999999999936,0.3062920863135016,0.064450834983371,22.963213601825,1.0346473278654,23.758827592330643,15.658319523581568,65.90527021053883,19.56098072032717,12.891717199563026,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
25.570912,1350,2859.000000000026,0.4574183623658844,0.093855311117425,22.946078557812,1.7853172572369,40.966030035175365,28.099696357926565,68.59267625835074,16.27840943686399,11.16579668503693,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
29.7183642,1400,3378.999999999997,0.6416443325809528,0.13158517204061,22.919676341972,2.9248162065885,67.03584081476274,46.5611568709384,69.45710877200578,13.78067848184076,9.57166084265253,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
33.8442548,1450,3853.000000000009,0.8180482992097607,0.1697168909801,22.887544987931,4.2775909949304,97.90355633643809,68.47825649674783,69.94460575203985,11.94610291003264,8.355654583155289,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
37.9694374,1500,4292.000000000003,1.038048729415448,0.21106522914165,22.847446759828,5.8996839513522,134.79271497833108,94.86478458007056,70.37827273923577,10.942403274413,7.701074420693446,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
42.095133,1550,4691.999999999965,1.2332277468306712,0.2510309207778,22.801277036534,7.7557785542672,176.84165544985558,123.34281061876402,69.74760008042253,9.998375589497565,6.973627020701351,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
46.2212742,1600,5097.00000000004,1.4536691939225934,0.29558267644826,22.746055277223,9.9556367466896,226.45146376015416,157.76920198941997,69.67020630810364,9.213897107878362,6.419341124075249,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
50.3447796,1650,5461.9999999999845,1.7430377981022065,0.35052837831832,22.673981685407,12.947354949677,293.56808900344,200.49497732420247,68.29590300662862,8.693673135181314,5.93742257211676,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
54.4716454,1700,5826.000000000022,1.952694320309382,0.38725319089268,22.603115012789,15.699578580935,354.8593803171925,236.2621235959224,66.57908363158907,8.264948653594018,5.502727076184257,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
58.6219572,1750,6130.999999999962,2.155739463056803,0.43273695382151,22.521267274555,18.932065245948,426.3741014633088,277.83305713893407,65.1618041962248,7.759117958302555,5.055981251343226,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
62.7223328,1800,6440.000000000011,2.348836947394778,0.47368744144474,22.433612968579,22.350703684268,501.407036028261,319.4525476915032,63.71122156999364,7.352694365308557,4.684491398446172,KDE Direct KDE3510XF-475,KDE Direct KDE-CF155-DP
