Time (s),Throttle (µs),Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
1.2148568,1000,0.0,0.0001525834063543,0.0001268453749562,16.768194351196,0.028469438441098,0.4773810768497418,0.0,0.0,,,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
18.62673235,1965,24498.99999999957,1.0887053648284584,0.11886993824608,14.564352970123,28.386329708099,413.42852539504247,304.9643071625256,73.76469895760668,3.56994356145505,2.63335812106378,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
23.5463308,1924,23565.00000000017,1.0206482377231778,0.11264744929801,14.52880033493,25.860768375397,375.7259402340151,277.9824795403838,73.98543719585788,3.671627936446634,2.716469980985297,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
28.4279522,1884,22869.000000000007,0.9557493752929695,0.10678075083237,14.616423044205,23.451792564392,342.7813212660947,255.7223947248572,74.60219646167494,3.737448870370944,2.788218948928782,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
33.3168105,1843,22021.99999999955,0.8867952918866586,0.099779292785157,14.739257135391,21.047658653259,310.2268529883218,230.10486333077617,74.17309659503854,3.853874616339112,2.8585381418288804,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
38.25897555,1803,21339.999999999625,0.8206285178384363,0.092536198749239,14.846610794067,18.943938369751,281.2532798824852,206.79245467193664,73.52534866734348,3.9683677972695497,2.9177562593450146,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
43.24066495,1762,20513.000000000186,0.7585157287510312,0.086507691134557,14.93679649353,17.017528591156,254.18736138892547,185.82858458236052,73.10693323498059,4.08180329444877,2.9840812092559004,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
48.1830343,1722,19613.000000000124,0.6979587713825108,0.08132659514729,15.021399869919,15.091563625336,226.6964118784965,167.03413663405448,73.68186168009598,4.178539701208675,3.0788258428924715,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
53.16429695,1681,18790.999999999745,0.6406658869562389,0.075721576058928,15.091640110016,13.404235839844,202.2919032447037,149.00407825659235,73.6579546025372,4.299653368231847,3.167036726038676,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
58.15933515,1641,17911.999999999563,0.5783129759414173,0.069670286205239,15.163846998215,11.668574485779,176.94047818962804,130.6833603221965,73.85724378010468,4.425299246327928,3.268404052359553,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
63.1139683,1600,16928.999999999807,0.5261203550346552,0.064533159896902,15.227034482956,10.215541267395,155.55239914068372,114.40443325971634,73.54719945929436,4.598775939392819,3.3822709128312747,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
68.0898218,1560,16041.00000000036,0.4632820562423458,0.058351722530133,15.279351234436,8.9066278839111,136.08749575269914,98.01978320851678,72.02703133478204,4.726413802168989,3.404295550299721,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
73.09764875,1519,15132.999999999893,0.405931770797622,0.053003982765409,15.350449495316,7.2210468435287,110.84631487489833,83.99668645811337,75.7776084418435,4.832711716551438,3.662113361691443,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
78.14972405,1478,14282.999999999996,0.3651294996260089,0.049037253006185,15.404758729935,6.1116945934296,94.14918064283115,73.34562063449211,77.90362075772019,4.978204512653618,3.878201564081388,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
83.1884851,1438,13213.000000000338,0.3153507434233709,0.044182754499435,15.460718870163,4.9247083520889,76.1395313491902,61.13400395235957,80.29206756210193,5.158352521276327,4.141747891474576,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
88.1928447,1397,12138.999999999523,0.2630562188071462,0.039072351430174,15.51260020256,3.8612270259857,59.89767114543592,49.66850382785004,82.92226204797059,5.296238028809833,4.391760376933963,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
93.24752965,1357,11027.999999999924,0.2154447450520616,0.034277211830708,15.558420705795,2.9715675163269,46.232897574688266,39.58501955447534,85.6208925484858,5.442582761783787,4.659987938329308,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
98.3455531,1316,9827.000000000036,0.1694243540152651,0.029669058130798,15.604460401535,2.1868453836441,34.124542193353975,30.53186500602003,89.47186700124098,5.549099407516031,4.964882841659394,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
103.3961257,1276,8710.000000000033,0.1333834526349161,0.025945633923018,15.640722827911,1.6266187262535,25.44149264402063,23.665247952640726,93.01831572450068,5.6362584031168925,5.242752636459971,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
108.50840665,1235,7436.0,0.0942920783888626,0.021889497629385,15.67457660675,1.1116449666023,17.4245641885158,17.045266414599514,97.8232007996718,5.531862987374615,5.411445438102194,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
113.5854851,1195,6153.000000000034,0.0628494848980498,0.018605121986188,15.700781602859,0.74206621170044,11.65101952476954,11.988036454399944,102.89259604203669,5.242683832095145,5.394333497118827,DYS Samguk Wei 2207 2600kv,HQ Prop 5048
