Time (s),Throttle (µs),Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
0.29551200000027,1000,0.0,0.0006514313352341,-0.0004257912625159,22.861509409274,-0.0001338452559753,0.003059904578868,0.0,0.0,,,T-Motor U5 KV400,T-Motor P15x5
9.0707148000004,1150,715.9999999999962,0.0219666102420602,0.0041215048609351,22.859046163184,0.084770865277712,1.9377811226762705,0.3090277335093118,15.947504591360326,71.0829736626157,11.335960488521089,T-Motor U5 KV400,T-Motor P15x5
13.2274174,1200,1265.000000000004,0.0665461687995696,0.013639547843425,22.855791780249,0.19197576419119,4.387758093208021,1.8068375892845376,41.17906117206896,36.83018838783418,15.16632580601448,T-Motor U5 KV400,T-Motor P15x5
17.3712608,1250,1682.0000000000218,0.1206869394737754,0.024000511055979,22.850797433932,0.34982508988635,7.993782266300039,4.227417091369509,52.883815827600586,28.54862363123906,15.097601542459325,T-Motor U5 KV400,T-Motor P15x5
21.521628,1300,2098.0000000000364,0.1988750441950105,0.039482667954197,22.842853868058,0.61133439163898,13.964622172727358,8.674422940593011,62.11713309031729,22.92660221400443,14.241348010360763,T-Motor U5 KV400,T-Motor P15x5
25.6813124,1350,2585.999999999998,0.3027335311408687,0.059169472549275,22.830085090856,1.0235142116133,23.36691654283204,16.02340597992784,68.57304407518473,18.89320731934872,12.955647382313025,T-Motor U5 KV400,T-Motor P15x5
29.8493852,1400,3017.999999999969,0.4215960387892298,0.081956254679527,22.812592382254,1.5847787107435,36.15291074426548,25.90180066226351,71.64513210425805,16.27670771953147,11.66146874788229,T-Motor U5 KV400,T-Motor P15x5
33.9978444,1450,3517.999999999971,0.5952549069691078,0.11287915001687,22.786159092854,2.4321942280766,55.42036462567463,41.58514150264841,75.03584969807874,14.314124840267722,10.74072520073864,T-Motor U5 KV400,T-Motor P15x5
38.1224098,1500,3958.9999999999714,0.766163501572168,0.14440875452773,22.754438319927,3.4082477694754,77.55276364955677,59.86977721925291,77.19876688055987,12.797166402780354,9.879254658599738,T-Motor U5 KV400,T-Motor P15x5
42.2467738,1550,4353.00000000001,0.9279562264570776,0.17472768696693,22.718385681336,4.4995189804535,102.22180757843434,79.64875889611201,77.91758019441974,11.65060497260774,9.077869472666691,T-Motor U5 KV400,T-Motor P15x5
46.3465386,1600,4755.999999999983,1.120457268361469,0.20668200593314,22.676726849165,5.7438964432201,130.25277069279258,102.9373851168462,79.02894085810195,10.88484292747107,8.602176079648403,T-Motor U5 KV400,T-Motor P15x5
50.4724286,1650,5183.000000000034,1.3199702701031444,0.24533263010663,22.6224344293,7.4098189745155,167.62814388395986,133.15734938755867,79.43615332264044,9.912860808466,7.874395310472986,T-Motor U5 KV400,T-Motor P15x5
54.5996668,1700,5565.000000000033,1.5637447171027825,0.2881658260434,22.560273375474,9.2613629136343,208.93887916106624,167.93308361207005,80.3742626965153,9.311713234034784,7.484220856269299,T-Motor U5 KV400,T-Motor P15x5
58.7412456,1750,5952.999999999956,1.786382329565856,0.32819397616814,22.489639073104,11.355229028706,255.37500244803127,204.5950424340934,80.11553224585028,8.731307994138259,6.995133871528338,T-Motor U5 KV400,T-Motor P15x5
62.873021,1800,6319.0,2.03107536375174,0.36997147665968,22.412156229087,13.620101933875,305.25585239809647,244.819054479786,80.20126479360911,8.296230732806137,6.653681977906628,T-Motor U5 KV400,T-Motor P15x5
67.0236646,1850,6647.000000000015,2.250266849646821,0.40918874753852,22.328365483551,16.038639697929,358.1166090343487,284.8249167393755,79.53412646997798,7.900526665319426,6.283614869789487,T-Motor U5 KV400,T-Motor P15x5
71.1730464,1900,6969.00000000001,2.485193037368622,0.45518463205363,22.231869391053,18.890726419178,419.9761624532797,332.1900909009309,79.09736804118864,7.481237717321863,5.917462131306294,T-Motor U5 KV400,T-Motor P15x5
