Time (s),Throttle (µs),Rotation speed (rpm),Thrust (kgf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor & ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Propeller_Name
2.7427489,1000,0.0,-0.00026146216627,,25.173320118967,-3.10400873599e-05,0.0007813820556316,,,,,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
31.2467162,1960,5040.999999999954,3.609251734787619,,24.143732581985,27.249447774431,657.9033800726284,,,,5.485990563521927,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
39.96443745,1933,5021.999999999987,3.5414195260712886,,24.028816422728,26.796152513145,643.8798295737827,,,,5.500124966510501,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
48.919162,1907,4927.999999999968,3.3928143650400497,,23.995389725263,25.058028631133,601.2771627508348,,,,5.642679574787059,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
57.8092058,1880,4801.000000000033,3.1910812766638967,,23.999212135068,23.040954623497,552.9647578037803,,,,5.770858326194185,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
66.682579,1854,4677.000000000012,3.0028205113608624,,24.025483062709,20.958643380121,503.5415315464552,,,,5.9634018710209045,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
75.55808355,1827,4519.99999999998,2.869974388012216,,24.051501459297,19.306924139016,464.3605141040798,,,,6.180487575584328,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
84.4867644,1801,4407.999999999997,2.644199183941917,,24.094723066034,17.369939392619,418.5238793389496,,,,6.3179171236737535,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
93.38240265,1774,4264.000000000007,2.5046283719817675,,24.133918790583,15.808483233854,381.52065056812535,,,,6.564856628997949,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
102.1352565,1747,4127.00000000004,2.318261418334192,,24.174945437074,14.17241529458,342.6173664580245,,,,6.766327820157976,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
111.20055385,1721,3989.999999999976,2.214124205276012,,24.205659191271,13.027602003673,315.34169418042785,,,,7.021349368438304,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
120.31551765,1694,3864.000000000044,2.0139820040017744,,24.248364992901,11.502255242451,278.9108833604608,,,,7.220879944648594,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
129.29399475,1668,3728.999999999988,1.9291886425050349,,24.273780918093,10.580563280635,256.83027506415334,,,,7.511531271082216,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
138.2366308,1641,3590.0000000000136,1.7854523959171582,,24.311306019943,9.3755144779463,227.93100156775864,,,,7.833302111763785,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
147.2653038,1615,3458.9999999999704,1.642163276934937,,24.345381505257,8.2725019907873,201.3972169687148,,,,8.153852876676206,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
156.192016,1588,3303.000000000036,1.4707781892861478,,24.381722442283,7.1143512094613,173.46013654600577,,,,8.479055871699158,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
165.21128065,1562,3145.0,1.346444943970469,,24.412415496771,6.234565345266,152.20079965040313,,,,8.84650374415364,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
174.29356135,1535,2977.000000000028,1.2214901632524868,,24.444049472814,5.3636438965998,131.10917676304237,,,,9.31658784998798,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
183.33837225,1509,2815.999999999982,1.0595250897774469,,24.475524740705,4.4986360452562,110.10647782509542,,,,9.62273165671966,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
192.29755585,1482,2650.0000000000155,0.932772202796582,,24.504793404052,3.7739070861192,92.47881347143888,,,,10.086334023788693,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
201.37627295,1456,2497.9999999999995,0.8391214332250158,,24.52920011399,3.204714257683,78.60907733486322,,,,10.674612419765223,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
210.54357665,1429,2341.999999999969,0.7415324759923827,,24.550481648388,2.6878997879164,65.98923441594758,,,,11.237173495881278,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
219.737696,1403,2175.0,0.6531951034364233,,24.570460241664,2.2338525025307,54.8867840991722,,,,11.900772001074024,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
228.7846119,1376,1978.0000000000284,0.5245660551893256,,24.59276228908,1.6832179243482,41.39497829421392,,,,12.67221476626908,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
237.9974807,1350,1824.0000000000048,0.4288054264909526,,24.610543105198,1.3152789759469,32.36972993290186,,,,13.247111649674222,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
247.1871351,1323,1634.9999999999643,0.3510005560075561,,24.626557346379,1.000557297201,24.6402816578584,,,,14.244989602041068,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
256.4737018,1297,1446.0000000000189,0.2747555224720674,,24.64011567231,0.74987678718241,18.477050776154773,,,,14.87009619666404,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
265.73506685,1270,1249.999999999955,0.1999225167940734,,24.652606218297,0.53288059151119,13.136895383898546,,,,15.218399092917478,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
274.9203477,1244,1060.000000000006,0.1408718622308127,,24.662564782645,0.37144783609626,9.160856321097311,,,,15.377586689836738,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
284.13167265,1217,874.9999999999972,0.0906880522275027,,24.669909986058,0.24730229969781,6.100925472890111,,,,14.86463859138773,"https://database.tytorobotics.com/tests/mky/t-motor-u7-280kv-tarot-1760
",undefined
