Throttle,Rotation_speed(RPM),Thrust(gf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor and ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Motor_kv(RPM/V),Motor_Weight(g),Motor_Diameter(mm),Motor_Height(mm),Internal_Resistance(Ohms),Propeller_Name,Propeller_Diameter(in),Pitch(in),Number_of_Blades
0.25,5054.0,28.7443092746044,0.0038318139858017,23.007118818207,0.20974892309919,4.82571839573403,2.0280015088881,42.0248622605261,14.1737119763605,5.95648293526922,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.375,7411.00000000001,68.6692999931505,0.0088942124836134,22.998098071523,0.53857310176358,12.3861570130431,6.90260357145594,55.728371311515,9.9483186716844,5.54403596860906,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.5,9684.99999999996,121.104411751179,0.01577653125358,22.982436926398,1.0396715306319,23.8941853769193,16.000728830929,66.9649480763843,7.56868096639992,5.06836327921689,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.625,11841.0000000001,185.420969156144,0.024693324200821,22.960300472909,1.7767613269715,40.7949739359102,30.6193916215237,75.0567745664636,6.0556712376285,4.545191509313,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.75,13947.9999999999,263.026447330342,0.033277138650411,22.929571316159,2.757477152214,63.2277690143699,48.6056251096068,76.8738575902624,5.41144048116266,4.15998304907079,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.875,16084.9999999997,349.85246439719,0.043074883086041,22.892981295978,3.8987284057038,89.2535164698752,72.556076589979,81.2921209826708,4.82182169763999,3.91976112801417,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
1.0,17919.0000000002,438.052703286607,0.052676019606636,22.847709482343,5.3503981704896,122.244343014206,98.8451439201519,80.8586650988547,4.43170686908474,3.58341901543617,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.0,0.0,0.0858988457703,9.20294296935e-05,24.894841766357,-0.0009535789489748,0.0237391970464571,0.0,0.0,,,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.142857142857143,4710.00000000002,37.0078798955096,0.0046127626510588,24.886137008667,0.31430681228638,7.82188239331623,2.2751531373992,29.0870281985231,16.2661050314242,4.73132655729173,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.285714285714286,8985.99999999997,147.405076479603,0.017260166664612,24.860893936157,1.2422756195068,30.8840824160323,16.2420191120139,52.5902595816882,9.07553891317432,4.7728494728755,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.428571428571428,12960.0000000001,319.881620871898,0.036100526163101,24.807376022339,3.0799742126465,76.4060784322292,48.9944798430012,64.1237985881691,6.52893186940514,4.18659912189614,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.571428571428571,16412.0000000004,528.136340190014,0.05883701716068,24.724027252197,5.9858465957642,147.994234361145,101.120864452568,68.3275702523699,5.22282263951316,3.56862780817003,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.714285714285714,19427.9999999995,748.864030041166,0.083157370747887,24.600294494629,10.041950097084,247.034929688635,169.183288467629,68.4855735506185,4.4263475241791,3.03140948927766,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.857142857142857,22422.9999999997,1009.34570571485,0.11284428520799,24.430374755859,15.496621341705,378.588266827496,264.973172061406,69.9898003395181,3.80923735736135,2.66607762087555,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
1.0,25000.9999999999,1279.4663772019,0.14285765047121,24.213822555542,22.185563411713,537.197295745944,374.015414376049,69.623473040142,3.42089210236527,2.38174389062263,Five33 Headsup 2207 1980kv,1960,28.4,22.0,7,0.0,Azure Power VanoverProp,5,4.5,3
0.0,0.0,0.6787206526067,-0.0001945778752785,16.011884403229,0.025065262597054,0.401342087240608,0.0,0.0,,,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.222222222222222,3790.0,3.5071437843027,0.0003127794687743,16.006886920929,0.089991534501314,1.44048431660341,0.12413837773695,8.61782223562572,28.2518899331394,2.43469765264259,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.277777777777778,6395.99999999996,9.7460577844423,0.0010493432876327,16.003294000626,0.1854838244617,2.96835217522109,0.702837073662599,23.6776848626545,13.86673832337,3.28332260093649,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.333333333333333,8853.00000000002,18.8871293298985,0.002156787375985,15.9995266819,0.34415282100439,5.50628224231089,1.99952305058374,36.3134863523554,9.44581725346188,3.43010555920431,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.388888888888889,11026.0000000003,29.5960748179123,0.0034509839553947,15.994334249496,0.57481128633022,9.19372384394829,3.984644183102,43.3409165941488,7.42753266236991,3.2191607362009,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.444444444444444,13076.0000000003,43.4416885682389,0.0051552640344928,15.984141683578,0.89246151149273,14.26523124684,7.05918304153319,49.485233848536,6.15392578895415,3.04528456752933,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.5,14995.9999999998,57.4779179939949,0.0068828864547968,15.977924394608,1.2666351211071,20.2382002006044,10.8087296642048,53.4075637016477,5.31773110991426,2.8400706300098,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.555555555555556,16653.9999999999,73.1707391354254,0.0089008665675898,15.996453542709,1.737688331604,27.7968506682109,15.5231362319934,55.8449459519026,4.7136569596432,2.63233918147084,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.611111111111111,18433.0000000001,91.285009059482,0.010987293707338,16.02568857193,2.3007532978058,36.8711558314767,21.2087647601812,57.5212907811137,4.30411719360793,2.47578376649513,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.666666666666667,20154.9999999996,108.158262508767,0.01284124564868,16.041435470581,2.9898428297043,47.9613708198808,27.1030754706858,56.510218551658,3.99062691707254,2.25511199241898,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.722222222222222,21631.0000000004,126.41464776983,0.015566601544417,16.033867321014,3.8179953885078,61.2172314915774,35.2613572101317,57.6003787675095,3.58507606546429,2.06501739281076,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.777777777777778,22929.0000000002,143.731056113433,0.017760218511396,15.994494771957,4.7100455331802,75.3347986561301,42.6444028207859,56.6065132999673,3.37045536122211,1.90789726231966,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.833333333333333,24169.0000000004,161.47829610342,0.019649221026793,15.97267364502,5.6671419668198,90.5194091360094,49.7316235540316,54.9402874242227,3.24699425764733,1.78390797779945,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.888888888888889,25112.9999999999,174.768265726624,0.020326341437111,15.952765789032,6.6184031152725,105.581834795342,53.4547657975695,50.6287524754474,3.26946088190645,1.655287257182,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.944444444444444,25417.9999999999,179.558031548867,0.021141670216262,15.918387851715,7.0319081735611,111.93664164439,56.2741945173374,50.2732560943841,3.19077035378174,1.60410415134038,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
1.0,25240.9999999997,177.177245351838,0.02110889528755,15.95196969986,7.0569366312027,112.572039314778,55.7956935552002,49.5644334906135,3.17546452176549,1.57390100090849,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.0,0.0,-0.5078488900789,0.0003065090767354,16.005126113892,0.035871916897595,0.574134553893061,0.0,0.0,,,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.166666666666667,5586.00000000001,6.0682985185472,0.0014621840876289,15.997397203445,0.13687177084386,2.18959208412813,0.855325859905276,39.0632513747809,7.09472120861545,2.77142878006135,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.222222222222222,7270.00000000003,11.064852962763,0.0022356945990718,15.998028974533,0.21506414324045,3.44060239494383,1.70206251211305,49.4698984867978,6.5008499300219,3.2159638611609,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.277777777777778,8802.00000000005,17.1500222865871,0.0029770711173434,15.99519490242,0.31754510402679,5.07919582921774,2.74409531007849,54.0261766300339,6.24979104173194,3.37652314721413,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.333333333333333,10341.9999999998,24.8673723214706,0.0039130189402384,15.990993423462,0.46172957777977,7.38351464169419,4.237845323742,57.3960441523496,5.86792825640764,3.36795869287593,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.388888888888889,11556.0000000001,31.5229146484824,0.0048220770409213,15.989413328171,0.61954888284206,9.90622316476829,5.83539549598033,58.906360162913,5.40201853845155,3.1821324963276,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.444444444444444,13051.0000000002,41.0936094583604,0.0060619850563207,15.981446390152,0.83066167712212,13.2751750612809,8.28489996740283,62.4089695929285,4.96006102910649,3.09552297944577,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.5,14571.0000000004,52.5812356331968,0.0074714181919726,15.973954658508,1.1263677370548,17.9925471605196,11.4004244710951,63.3619262986322,4.61221735791615,2.92238976305555,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.555555555555556,15616.9999999997,61.5206719414264,0.0083281299441357,15.973452167511,1.3473687815666,21.5221307843517,13.6198937977135,63.283203388097,4.51697148708711,2.85848425315569,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.611111111111111,16785.9999999999,71.4335067750506,0.009536622680733,15.966993637085,1.6530521047115,26.3942724376985,16.76372148307,63.5127242951643,4.26119622944062,2.70640181288056,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.666666666666667,17780.0000000005,81.1346818832098,0.010739828384059,15.956319828033,1.9589433908463,31.257527269355,19.9966716876562,63.9739398300421,4.05740931043509,2.59568459091627,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.722222222222222,19225.0000000004,96.0003032789963,0.012733094652419,15.953917560577,2.4622627782822,39.2827373771915,25.6347409990504,65.2570129034198,3.7449297140374,2.44382926671339,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.777777777777778,20177.0000000002,107.489541933351,0.014039604994309,15.948093624115,2.8913311886787,46.1112204953716,29.6647095870818,64.3329525187028,3.62348202391168,2.33109296996683,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.833333333333333,21089.0,117.572928631,0.015528243770907,15.947752799988,3.3691397714615,53.7302082238761,34.2931157234593,63.8246469854932,3.4284702964616,2.1882090637191,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.888888888888889,22005.9999999997,129.241626756527,0.016749336423862,15.934399738312,3.8875193619728,61.9452875041022,38.5982249103716,62.3101876923494,3.34838265377845,2.08638351622742,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.944444444444444,22997.9999999997,142.988346737418,0.018166519125626,15.912816028595,4.5029046440125,71.653893194477,43.7512442000109,61.0591305642876,3.26821212406532,1.99554190795092,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
1.0,23932.0,155.459227549714,0.019674918308107,15.897799291611,5.2276723194122,83.1084852963257,49.3083590747314,59.3301140057132,3.15279661434486,1.87055782565907,Flywoo NIN 1404 V2 2750kv,2750,9.5,19.4,14.1,0.4,Gemfan Hurricane 4024x2,4,2.4,2
0.183406113537118,4561.00000000002,13.4163798469161,0.0017327634238953,14.70294114708,0.2338452757715,3.43821332719106,0.827614254685057,24.071055979566,16.210909576493,3.90213711895446,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.274017467248908,10664.0000000005,76.7180056490707,0.0082655608880756,14.702378094915,1.2939048358477,19.0234781154718,9.23041194931115,48.5211583984952,8.31143897697828,4.0328064712139,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.0,0.0,-0.2280119369994,7.44662448177e-05,14.703108852336,0.016133607966687,0.237214194115114,0.0,0.0,,,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.364628820960699,14973.0000000003,148.112838698444,0.015035155258906,14.700178025732,2.9473047282883,43.3259042019197,23.5746557535048,54.412380278633,6.28271480385986,3.4185746708982,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.455240174672489,17845.9999999995,207.13528131107,0.020306390635524,14.697828764542,4.5494107104205,66.8664596013339,37.9491666256648,56.75366521859,5.45823004110412,3.09774560438874,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.54585152838428,20004.0000000002,258.369094286071,0.026689599839881,14.69651949806,6.0089593852025,88.3107887676792,55.9097469029196,63.3102112245904,4.62118161140485,2.92567983925234,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.637554585152838,21775.0000000001,302.733133640173,0.033043657401011,14.695089147733,7.4559503214279,109.565854654452,75.3485488133793,68.7701009142067,4.01776992931837,2.76302443489289,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.728165938864629,23103.9999999998,339.317542160024,0.035615038780385,14.694323461391,8.5546713741722,125.705108277989,86.1686354186832,68.5482369007049,3.93783121331004,2.69931386884967,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.818777292576419,24588.9999999999,379.316511987305,0.039804449885392,14.693158986736,9.8090542640169,144.125993810721,102.494629784215,71.1146040171075,3.70084279328478,2.63183969774014,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.90938864628821,27472.9999999999,472.381064183263,0.046438882933189,14.687967046179,13.017407234262,191.199248483532,133.60307949372,69.8763622521386,3.53570491019609,2.47062197121527,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
1.0,27497.0000000001,472.348550314113,0.047670194715355,14.689998269674,13.091853204024,192.319300913938,137.265329686857,71.3736629836663,3.44113514601013,2.45606420192576,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Carbon Fiber 5030,5,3,2
0.214824120603015,3330.00000000003,16.2873356023473,0.0029206908624439,14.702625192673,0.2468409691296,3.62921025130868,1.01849392621153,28.0637895212676,15.9915883474445,4.48784569493439,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.301507537688442,7038.00000000004,75.2709994851024,0.011995405127393,14.701453326364,1.2755261637972,18.7520883636207,8.84082513623706,47.1458163208552,8.51402423701146,4.01400622829452,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.0,0.0,0.4273864371852,5.21188163064e-05,14.703144914279,0.017817879322198,0.261978861739412,0.0,0.0,,,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.389447236180904,9657.00000000044,143.426809699877,0.024251029940475,14.700745495414,3.0318982631495,44.5711647345486,24.5245494302111,55.0233532739641,5.84829540326615,3.21792824024413,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.476130653266332,11705.9999999996,212.420172315255,0.035098607204265,14.697713151746,4.9572725116847,72.8605693917771,43.0256084575271,59.0519794405873,4.93706376110746,2.91543387717786,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.564070351758794,13368.9999999997,275.945998241357,0.045751467550931,14.695263497472,7.1766016615782,105.462052433287,64.0519816523719,60.7346246109612,4.30815707996347,2.61654303016636,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.650753768844221,14695.9999999998,333.148608922394,0.055163139368816,14.694013605015,9.4492663253,138.847647941368,84.8939488793245,61.1417983221242,3.92429158167634,2.39938244444065,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.738693467336683,16090.9999999996,399.167328327013,0.066070793349807,14.69260793978,11.916589086104,175.085771421587,111.332298276766,63.5872906020958,3.58536861724263,2.27983876180242,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.825376884422111,17916.9999999996,493.732810538808,0.080269315702492,14.688957726059,16.051675740312,235.78238638185,150.606415515803,63.8751765248043,3.27829866242983,2.09401905763736,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.913316582914573,19512.0,586.094862767816,0.093297035639584,14.687726911938,20.784259447143,305.273526826504,190.633073661271,62.4466443726755,3.07446578660965,1.91990071612371,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
1.0,21234.0000000004,684.381565972233,0.1102822500393,14.679647717951,26.290268751968,385.931883689146,245.225737452427,63.5411967283707,2.79082274594037,1.77332217133809,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5050 3-Blades BN,5,5,3
0.315298507462687,4494.99999999999,13.4084337271728,0.0016353738052291,14.702922426154,0.23201973914154,3.41136822593455,0.769795470135074,22.5655930158108,17.4181769669548,3.93051492513671,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.391791044776119,7833.99999999996,45.9156872046631,0.0049037789969597,14.702208212312,0.66005797487403,9.70430977879499,4.02293554485044,41.4551435037761,11.4134782157864,4.73147377312646,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.0,0.0,-0.1803740403264,-0.0001159765021436,14.703124850231,0.017385051895321,0.25561458854465,0.0,0.0,,,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.468283582089552,10290.9999999998,85.2952133830288,0.0086143836171303,14.701661932696,1.2970923464404,19.0694131728542,9.28347140650855,48.6825227517952,9.18785760714782,4.47288087000228,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.542910447761194,12364.0000000003,126.086051569812,0.012493471254185,14.701003221384,2.0726615268909,30.4702037836618,16.1759850271146,53.0878793655729,7.79464442866779,4.1380114312665,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.619402985074627,14084.0000000001,167.681889561655,0.016804656622009,14.700028683285,2.9279956696256,43.0416203280306,24.7847348487862,57.5831826494814,6.76553090378802,3.89580801753536,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.69589552238806,15629.0000000004,214.944029477375,0.020666471492857,14.699283035062,3.9096637211567,57.4692536091961,33.8240916563273,58.8559786879064,6.35476132400932,3.74015697052624,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.772388059701492,16794.0000000003,254.157797360577,0.023999075999366,14.698309762218,4.825146273721,70.9214945791632,42.2063006132591,59.5112960657478,6.02179754367606,3.58364976469699,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.847014925373134,17840.9999999995,290.303272396343,0.027579721602551,14.698608160734,5.7354870507604,84.303676770091,51.5273359356687,61.1211016053209,5.63396626518367,3.44354224535241,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.923507462686567,18733.9999999999,327.86806843753,0.03058809691257,14.696752096871,6.6498575772434,97.7313082922454,60.0083369940967,61.4013441983751,5.46370862551621,3.35479053914952,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
1.0,19496.9999999999,361.397969447426,0.034007542380636,14.696198862504,7.4847625786384,109.997559294298,69.433915666741,63.1231421062451,5.20491990084517,3.28550898552673,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,6030 Carbon Nylon,6,3,2
0.199300699300699,3598.00000000004,17.8387105452565,0.0028509137906865,14.703220673695,0.24151462437199,3.55104281806593,1.07417208451258,30.2494827448357,16.6069392441446,5.02351322110286,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.287878787878788,7925.99999999997,96.0759056612778,0.013024987160875,14.702024630588,1.4162143844053,20.8212187617197,10.81085369091,51.9222904990842,8.88698602424533,4.61432670012168,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.0,0.0,-0.1158748157112,1.00273697172e-05,14.703205524807,0.017041896392319,0.250570505188733,0.0,0.0,,,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.377622377622378,10631.0,178.417030259824,0.023165928750256,14.701862639901,3.2047987060016,47.116510364168,25.7900659319319,54.7367912704018,6.91805250636902,3.78671996038802,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.466200466200466,12996.9999999998,269.080598356707,0.034097945553809,14.699292870045,5.3736750130574,78.9892228053736,46.4087584246928,58.7532789619188,5.79805639044067,3.40654824544497,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.554778554778555,14746.0,350.796545579245,0.043813141649405,14.696501306322,7.6098942601636,111.838820935467,67.6561441962344,60.4943289193592,5.18499169213325,3.13662592868054,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.644522144522145,16276.0000000002,430.927627784564,0.053072473301334,14.6947169187,9.9423215862474,146.099601224586,90.457717771895,61.915102446339,4.76385695326986,2.94954691301407,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.733100233100233,17813.0,521.270654110507,0.063973889309291,14.690627600356,12.850651081469,188.784129459973,119.33516569117,63.2124988644618,4.36812276659099,2.76119955422963,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.821678321678322,19709.0000000002,633.458605877124,0.076724253123056,14.687361572042,17.200736803253,252.633440734907,158.35284738106,62.6808734902291,4.00029817179587,2.50742183629532,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.911421911421911,21684.0,774.56212267078,0.092445078569358,14.680652423937,22.178010327175,325.587661067741,209.919030762842,64.473890095966,3.68981373368596,2.37896645140255,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
1.0,23267.9999999996,882.735988311635,0.10452081813906,14.675967223616,27.206003261499,399.274412151349,254.677438770614,63.7850638608106,3.46609418004517,2.21085038621765,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,DALPROP 6040,6,4,2
0.0,0.0,-0.4633644151721,1.25127359722e-05,11.305566415787,0.015558380973525,0.175896309418304,0.0,0.0,,,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5040 R,5,4,2
1.0,18204.0000000001,380.134027222456,0.032218561014305,11.173486204147,7.5267578601837,84.1001251127176,61.4188363982896,73.0306123991745,6.18920919890697,4.5200173806278,Gemfan M2306L 2200kv Brushless Outrunner Motor CCW,2200,30,28.5,35.3,0.0,Gemfan 5040 R,5,4,2
