url,name,capacity,price,weight,voltage,cell_count,watt_hours,specific_energy,wh_per_dollar,under_100_wh
https://hobbyking.com/en_us/turnigy-rapid-5000mah-3s-11-1v-100c-lipo-battery-pack-w-xt90-connector.html,Turnigy Rapid 5000mAh 3S (11.1V) 100C LiPo Battery Pack w/XT90 Connector For RC Cars,5000.0,33.49,380.0,11.1,3,55.5,0.14605263157894738,1.657211107793371,True
https://hobbyking.com/en_us/turnigy-rapid-5000mah-2s-7-4v-100c-lipo-battery-pack-w-ec5-connector.html,Turnigy Rapid 5000mAh 2S (7.4V) 100C LiPo Battery Pack w/EC5 Connector For RC Cars,5000.0,15.72,270.0,7.4,2,37.0,0.13703703703703704,2.3536895674300253,True
https://hobbyking.com/en_us/turnigy-heavy-duty-5200mah-6s-60c-lipo-battery-pack-w-ec5.html,Turnigy Heavy Duty 5200mAh 6S 60C LiPo Battery Pack w/EC5,5200.0,107.19,765.0,22.2,6,115.44,0.15090196078431373,1.0769661349006436,False
https://hobbyking.com/en_us/turnigy-heavy-duty-5200mah-4s-60c-lipo-battery-pack-w-ec5.html,Turnigy Heavy Duty 5200mAh 4S 60C LiPo Battery Pack w/EC5,5200.0,72.2,524.0,14.8,4,76.96,0.14687022900763358,1.0659279778393351,True
https://hobbyking.com/en_us/turnigy-heavy-duty-5200mah-4s-60c-lipo-battery-pack-w-xt90.html,Turnigy Heavy Duty 5200mAh 4S 60C LiPo Battery Pack w/XT90,5200.0,72.2,524.0,14.8,4,76.96,0.14687022900763358,1.0659279778393351,True
https://hobbyking.com/en_us/turnigy-heavy-duty-5200mah-3s-60c-lipo-battery-pack-w-ec5.html,Turnigy Heavy Duty 5200mAh 3S 60C LiPo Battery Pack w/EC5,5200.0,35.66,404.0,11.1,3,57.72,0.14287128712871286,1.6186203028603479,True
https://hobbyking.com/en_us/turnigy-heavy-duty-5200mah-3s-60c-lipo-battery-pack-w-xt90.html,Turnigy Heavy Duty 5200mAh 3S 60C LiPo Battery Pack w/XT90,5200.0,48.38,404.0,11.1,3,57.72,0.14287128712871286,1.1930549813972715,True
https://hobbyking.com/en_us/turnigy-heavy-duty-6200mah-6s-60c-lipo-battery-pack-w-ec5.html,Turnigy Heavy Duty 6200mAh 6S 60C LiPo Battery Pack w/EC5,6200.0,102.92,895.0,22.2,6,137.64,0.1537877094972067,1.3373493975903612,False
https://hobbyking.com/en_us/turnigy-heavy-duty-6200mah-6s-60c-lipo-battery-pack-w-xt90.html,Turnigy Heavy Duty 6200mAh 6S 60C LiPo Battery Pack w/XT90,6200.0,102.92,895.0,22.2,6,137.64,0.1537877094972067,1.3373493975903612,False
https://hobbyking.com/en_us/turnigy-heavy-duty-6200mah-4s-60c-lipo-battery-pack-w-ec5.html,Turnigy Heavy Duty 6200mAh 4S 60C LiPo Battery Pack w/EC5,6200.0,86.35,609.0,14.8,4,91.76,0.15067323481116585,1.0626519976838449,True
https://hobbyking.com/en_us/turnigy-heavy-duty-6200mah-4s-60c-lipo-battery-pack-w-xt90.html,Turnigy Heavy Duty 6200mAh 4S 60C LiPo Battery Pack w/XT90,6200.0,86.35,609.0,14.8,4,91.76,0.15067323481116585,1.0626519976838449,True
https://hobbyking.com/en_us/turnigy-heavy-duty-6200mah-3s-60c-lipo-battery-pack-w-ec5.html,Turnigy Heavy Duty 6200mAh 3S 60C LiPo Battery Pack w/EC5,6200.0,40.9,465.0,11.1,3,68.82,0.148,1.682640586797066,True
https://hobbyking.com/en_us/turnigy-heavy-duty-6200mah-3s-60c-lipo-battery-pack-w-tr.html,Turnigy Heavy Duty 6200mAh 3S 60C LiPo Battery Pack w/TR,6200.0,65.5,465.0,11.1,3,68.82,0.148,1.0506870229007632,True
https://hobbyking.com/en_us/turnigy-rapid-8000mah-4s2p-140c-hardcase-lipo-battery-pack-w-xt90.html,Turnigy Rapid 8000mAh 4S2P 140C Hardcase LiPo Battery Pack w/XT90,8000.0,89.33,651.0,14.8,4,118.4,0.18187403993855608,1.3254225903951642,False
https://hobbyking.com/en_us/turnigy-rapid-8000mah-3s2p-140c-hardcase-lipo-battery-pack-w-xt90.html,Turnigy Rapid 8000mAh 3S2P 140C Hardcase LiPo Battery Pack w/XT90,8000.0,89.33,498.0,11.1,3,88.8,0.1783132530120482,0.994066942796373,True
https://hobbyking.com/en_us/turnigy-rapid-6500mah-4s2p-140c-hardcase-lipo-battery-pack-w-xt90-connector.html,Turnigy Rapid 6500mAh 4S2P 140C Hardcase Lipo Battery Pack w/XT90 Connector,6500.0,58.64,600.0,14.8,4,96.2,0.16033333333333333,1.640518417462483,True
https://hobbyking.com/en_us/turnigy-5000mah-3s-20c-lipo-pack-w-xt-90.html,Turnigy 5000mAh 3S 20C LiPo Pack w/XT-90,5000.0,41.68,345.0,11.1,3,55.5,0.1608695652173913,1.331573896353167,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-5000mah-4s-70c-lipo-pack-w-xt90.html,Turnigy Nano-Tech Plus 5000mAh 4S 70C Lipo Pack w/XT90,5000.0,74.44,568.0,14.8,4,74.0,0.13028169014084506,0.9940891993551854,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-5000mah-3s-70c-lipo-pack-w-xt90.html,Turnigy Nano-Tech Plus 5000mAh 3S 70C Lipo Pack w/XT90,5000.0,53.59,431.0,11.1,3,55.5,0.12877030162412992,1.0356409777943645,True
https://hobbyking.com/en_us/turnigy-nano-tech-3300mah-4s-25c-lipo-pack-w-xt60.html,Turnigy Nano-Tech 3300mAh 4S 25C Lipo Pack w/XT60,3300.0,44.66,332.0,14.8,4,48.84,0.14710843373493976,1.0935960591133007,True
https://hobbyking.com/en_us/turnigy-nano-tech-3300mah-2s-35c-lipo-pack-w-xt60.html,Turnigy Nano-Tech 3300mAh 2S 35C Lipo Pack w/XT60,3300.0,22.95,185.0,7.4,2,24.42,0.132,1.0640522875816996,True
https://hobbyking.com/en_us/turnigy-rapid-6500mah-2s2p-140c-hardcase-lipo-battery-pack-roar-approved.html,Turnigy Rapid 6500mAh 2S2P 140C Hardcase LiPo Battery Pack (ROAR Approved),6500.0,30.79,308.0,7.4,2,48.1,0.15616883116883118,1.562195518025333,True
https://hobbyking.com/en_us/turnigy-rapid-8000mah-2s2p-140c-hardcase-lipo-battery-pack-roar-approved.html,Turnigy Rapid 8000mAh 2S2P 140C Hardcase Lipo Battery Pack (ROAR Approved),8000.0,39.89,317.0,7.4,2,59.2,0.18675078864353314,1.4840812233642517,True
https://hobbyking.com/en_us/turnigy-rapid-5500mah-4s2p-140c-hardcase-lipo-battery-pack-w-xt90-connector-roar-approved.html,Turnigy Rapid 5500mAh 4S2P 140C Hardcase LiPo Battery Pack w/XT90 Connector (ROAR Approved),5500.0,56.0,543.0,14.8,4,81.4,0.14990791896869246,1.4535714285714287,True
https://hobbyking.com/en_us/turnigy-rapid-5500mah-3s2p-140c-hardcase-lipo-battery-pack-w-xt60-connector-roar-approved.html,Turnigy Rapid 5500mAh 3S2P 140C Hardcase Lipo Battery Pack w/XT90 Connector (ROAR Approved),5500.0,38.61,416.0,11.1,3,61.05,0.1467548076923077,1.5811965811965811,True
https://hobbyking.com/en_us/turnigy-1300mah-4s-60c-lipo-pack-w-xt60.html,Turnigy 1300mAh 4S 60C Lipo Pack w/XT60,1300.0,23.81,159.0,14.8,4,19.24,0.12100628930817608,0.8080638387232255,True
https://hobbyking.com/en_us/turnigy-850mah-3s-60c-lipo-pack-w-xt30.html,Turnigy 850mAh 3S 60C Lipo Pack w/XT30,850.0,16.36,83.0,11.1,3,9.435,0.11367469879518073,0.5767114914425429,True
https://hobbyking.com/en_us/turnigy-450mah-4s-60c-lipo-pack-w-xt30.html,Turnigy 450mAh 4S 60C Lipo Pack w/XT30,450.0,14.88,65.0,14.8,4,6.66,0.10246153846153847,0.4475806451612903,True
https://hobbyking.com/en_us/turnigy-450mah-3s-60c-lipo-pack.html,Turnigy 450mah 3S 60C Lipo Pack w/XT30,450.0,11.9,51.0,11.1,3,4.995,0.09794117647058824,0.4197478991596639,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-450mah-4s-70c-w-xt30.html,Turnigy Nano-Tech Plus 450mAh 4S 70C LiPo Pack w/XT30,450.0,8.37,63.0,14.8,4,6.66,0.10571428571428572,0.7956989247311829,True
https://hobbyking.com/en_us/graphene-panther-1300mah-6s-75c-lipo-pack-w-xt60.html,Turnigy Graphene Panther 1300mAh 6S 75C Battery Pack w/XT60,1300.0,40.19,249.0,22.2,6,28.86,0.11590361445783132,0.7180890768847973,True
https://hobbyking.com/en_us/turnigy-nano-tech-450mah-3s-45c-lipo-pack-w-xt30.html,Turnigy Nano-Tech 450mAh 3S 45C Lipo Pack w/XT30,450.0,11.9,41.0,11.1,3,4.995,0.12182926829268292,0.4197478991596639,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-650mah-1s-70c-lipo-pack-w-jst-ph.html,Turnigy Nano-Tech Plus 650mAh 1S 70C Lipo Pack w/JST-PH,650.0,4.59,20.0,3.7,1,2.405,0.12025,0.5239651416122004,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-550mah-1s-70c-lipo-pack-w-jst-ph.html,Turnigy Nano-Tech Plus 550mAh 1S 70C Lipo Pack w/JST-PH,550.0,2.32,16.0,3.7,1,2.035,0.1271875,0.8771551724137933,True
https://hobbyking.com/en_us/turnigy-350mah-2s1p-45c-lipo-pack-w-xt30.html,Turnigy 350mAh 2S1P 45C Lipo Pack w/XT30,350.0,5.29,26.0,7.4,2,2.59,0.0996153846153846,0.48960302457466914,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-6000mah-6s-70c-lipo-pack-w-xt90.html,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,6000.0,114.4,1034.0,22.2,6,133.2,0.1288201160541586,1.1643356643356642,False
https://hobbyking.com/en_us/turnigy-nano-tech-plus-3000mah-3s-70c-lipo-pack-w-xt90.html,Turnigy Nano-Tech Plus 3000mAh 3S 70C Lipo Pack w/XT90,3000.0,35.72,287.0,11.1,3,33.3,0.11602787456445993,0.9322508398656214,True
https://hobbyking.com/en_us/turnigy-nano-tech-plus-1300mah-3s-70c-lipo-pack-w-xt60.html,Turnigy Nano-Tech Plus 1300mAh 3S 70C Lipo Pack w/XT60,1300.0,20.83,147.0,11.1,3,14.43,0.09816326530612245,0.6927508401344216,True
https://hobbyking.com/en_us/turnigy-nano-tech-600mah-1s-25c-lipo-pack-w-walkera.html,Turnigy Nano-Tech 600mAh 1S 25C Lipo Pack w/Walkera Plug,600.0,2.43,17.0,3.7,1,2.22,0.13058823529411767,0.9135802469135803,True
https://hobbyking.com/en_us/turnigy-graphene-panther-1200mah-6s-75c-battery-pack-w-xt60.html,Turnigy Graphene Panther 1200mAh 6S 75C Battery Pack w/XT60,1200.0,23.81,232.0,22.2,6,26.64,0.11482758620689655,1.118857622847543,True
https://hobbyking.com/en_us/turnigy-1000mah-6s-65c-lipo-pack-w-xt60.html,Turnigy 1000mAh 6S 65C Lipo Pack w/XT60,1000.0,17.6,205.0,22.2,6,22.2,0.10829268292682927,1.2613636363636362,True
https://hobbyking.com/en_us/turnigy-650mah-3s-65c-lipo-pack-w-xt30.html,Turnigy 650mAh 3S 65C Lipo Pack w/XT30,650.0,11.9,69.0,11.1,3,7.215,0.10456521739130435,0.6063025210084033,True
https://hobbyking.com/en_us/turnigy-graphene-panther-450mah-4s-75c.html,Turnigy Graphene Panther 450mAh 4S 75C Battery Pack w/XT30,450.0,16.36,76.0,14.8,4,6.66,0.08763157894736842,0.4070904645476773,True
https://hobbyking.com/en_us/turnigy-graphene-panther-450mah-3s-75c.html,Turnigy Graphene Panther 450mAh 3S 75C Battery Pack w/XT30,450.0,11.9,63.0,11.1,3,4.995,0.07928571428571429,0.4197478991596639,True
https://hobbyking.com/en_us/turnigy-high-capacity-14000mah-6s-12c-multi-rotor-lipo-pack-w-xt90.html,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,14000.0,210.78,1820.0,22.2,6,310.8,0.17076923076923078,1.474523199544549,False
https://hobbyking.com/en_us/turnigy-high-capacity-16000mah-4s-12c-multi-rotor-lipo-pack-w-xt90.html,Turnigy High Capacity 16000mAh 4S 12C Lipo Pack w/XT90,16000.0,178.67,1366.0,14.8,4,236.8,0.1733528550512445,1.3253484076789614,False
https://hobbyking.com/en_us/turnigy-high-capacity-16000mah-6s-12c-multi-rotor-lipo-pack-w-xt90.html,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,16000.0,243.94,2015.0,22.2,6,355.2,0.17627791563275433,1.456095761252767,False
https://hobbyking.com/en_us/turnigy-high-capacity-12000mah-4s-12c-multi-rotor-lipo-pack-xt90.html,Turnigy High Capacity 12000mAh 4S 12C Multi Rotor Lipo Pack XT90,12000.0,130.99,1080.0,14.8,4,177.6,0.16444444444444445,1.3558286892129168,False
https://hobbyking.com/en_us/turnigy-graphene-3000mah-4s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 3000mAh 4S 75C Battery Pack w/XT90,3000.0,51.21,360.0,14.8,4,44.4,0.12333333333333332,0.8670181605155243,True
https://hobbyking.com/en_us/turnigy-graphene-3000mah-3s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 3000mAh 3S 75C Battery Pack w/XT90,3000.0,39.31,320.0,11.1,3,33.3,0.10406249999999999,0.8471126939709996,True
https://hobbyking.com/en_us/turnigy-graphene-6000mah-6s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,6000.0,125.06,950.0,22.2,6,133.2,0.14021052631578945,1.0650887573964496,False
https://hobbyking.com/en_us/turnigy-graphene-5000mah-4s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 5000mAh 4S 75C Battery Pack w/XT90,5000.0,76.71,630.0,14.8,4,74.0,0.11746031746031746,0.9646721418328772,True
https://hobbyking.com/en_us/turnigy-graphene-500mah-4s-75c-lipo-pack-w-xt30.html,Turnigy Graphene Panther 500mAh 4S 75C Battery Pack w/XT30,500.0,15.47,76.0,14.8,4,7.4,0.09736842105263159,0.4783451842275372,True
https://hobbyking.com/en_us/turnigy-graphene-6000mah-4s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 6000mAh 4S 75C Battery Pack w/XT90,6000.0,90.41,800.0,14.8,4,88.8,0.111,0.9821922353721934,True
https://hobbyking.com/en_us/turnigy-graphene-6000mah-3s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 6000mAh 3S 75C Battery Pack w/XT90,6000.0,70.04,630.0,11.1,3,66.6,0.1057142857142857,0.9508852084523128,True
